,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,release_date
6106,3vKpN5tpzBDa4pFxz32U5K,The Crystal Method;The Heavy,Play for Real,Play for Real - Dirtyphonics Remix,32,296914,True,0.463,0.705,11.0,-6.072,1.0,0.0596,0.00145,0.00084,0.204,0.439,175.002,4.0,breakbeat,2011
6107,2OejjIQHB7W9vKB5gHj6Ln,Layo & Bushwacka!;Bushwacka!,Love Story,Love Story - Bushwacka! Remix,15,487146,False,0.683,0.665,9.0,-8.862,0.0,0.0377,0.0052,0.913,0.105,0.0683,131.978,4.0,breakbeat,2002-06-17
6108,2VYTOzD2TMUTckzMBPGNdW,Dub Pistols;Seanie T,Bankrobber,Bankrobber,14,204680,False,0.699,0.881,7.0,-8.044,1.0,0.0651,0.00593,0.885,0.417,0.205,140.994,4.0,breakbeat,2020-04-21
6109,4bvoh5rKs3UFZdtUo7AZ5Y,DJ Fixx;Keith Mackenzie,Got That Booty,Got That Booty - Original Mix,14,198746,False,0.768,0.92,1.0,-6.656,0.0,0.0442,0.00611,0.592,0.0498,0.834,127.97,4.0,breakbeat,2015-06-08
6110,4qkRrJJrIuWjQ8ktmKGaCu,Dub Pistols;MC Navigator;Seanie T,Addict,Dark Days Dark Times,14,266644,False,0.688,0.86,0.0,-6.449,1.0,0.11,0.0503,1.37e-06,0.152,0.303,97.03,4.0,breakbeat,2020-10-16
6111,5ggp1eeJcKP6Upajs0Zxlm,Ed Solo;Skool Of Thought;Bukue One;Carl Faure,Random Acts of Kindness,Got It Like That,14,248470,False,0.492,0.948,7.0,-3.765,1.0,0.096,0.0259,0.27,0.147,0.673,131.926,4.0,breakbeat,2017-10-27
6112,2aJv9GhCIoE4xLu7YQteaY,Dub Pistols;Bunna;Barry Ashworth;Will Hensel,Worshipping the Dollar,Give a Little Dub,14,256920,True,0.632,0.735,1.0,-8.107,1.0,0.0401,0.00796,0.0243,0.349,0.686,142.06,4.0,breakbeat,2012-07-02
6113,7ywbfU4xi8TIBnzfAzLTTN,Rabbit In The Moon;Tori Amos,Decade,Out of Body Experience - Globe All Mix,14,288400,False,0.657,0.954,8.0,-4.55,1.0,0.0548,0.0328,0.847,0.359,0.332,134.996,4.0,breakbeat,2007
6114,2DwN99S3TxwTm8MVhajiR2,Bassnectar;Rye Rye;Zion I,Unlimited,TKO (feat. Rye Rye & Zion I),40,158352,False,0.545,0.995,7.0,-1.913,1.0,0.237,0.00542,0.0943,0.0939,0.448,88.008,4.0,breakbeat,2016-06-17
6115,68TL2jafwq6hwl6ExBY6JK,Noisia;Camo & Krooked,Closer,Nova,37,276430,False,0.667,0.735,10.0,-4.025,1.0,0.349,0.372,0.208,0.108,0.1,86.059,4.0,breakbeat,2022-05-12
6116,1PjBog09mQ1adK3yiEVnNW,Noisia;16 Bit,Split the Atom (Special Edition),Machine Gun - 16 Bit Remix,33,360020,False,0.374,0.885,6.0,-6.797,0.0,0.311,0.000506,0.625,0.108,0.305,104.968,3.0,breakbeat,2012-04-09
6117,0lIAAEd3YoxWdEgYEdlrdE,The Brainkiller;Jose Rodríguez (Spain);Javo Scratch;Sergi Ales,Ooh Ooh,Ooh Ooh,13,300000,False,0.86,0.727,11.0,-3.957,0.0,0.0559,0.358,0.103,0.108,0.535,131.974,4.0,breakbeat,2020-06-29
6118,6ZQAMWdGR6lcx5C7zBZjEM,A.Skillz;Nick Thayer,Get Got,Get Got - Original Mix,13,244571,False,0.691,0.98,6.0,-3.993,1.0,0.212,0.00191,0.0509,0.432,0.32,104.969,4.0,breakbeat,2015-02-19
6119,0nWVzl8j7SCHCDqGvdPHbd,Evil Nine;Emily Breeze,They Live!,Twist The Knife,39,209093,False,0.485,0.856,11.0,-4.108,1.0,0.0741,0.000675,0.000315,0.0291,0.685,140.068,4.0,breakbeat,2008-10-27
6120,62EMJr1KY3s1gR4ZqgaMyM,Baymont Bross;Steppa Style,Move Ya Body,Move Ya Body - Original Mix,14,335621,False,0.741,0.821,7.0,-5.382,1.0,0.114,0.0168,0.000647,0.0381,0.805,138.03,4.0,breakbeat,2020-05-08
6121,40R59uxu1TdnkNkg7tDram,Keith Mackenzie;DJ Fixx;Whiskey Pete,Blazing,Blazing,13,201230,False,0.651,0.985,7.0,-1.371,0.0,0.0439,0.0113,0.207,0.084,0.436,130.048,4.0,breakbeat,2017-09-11
6122,4qWW2c8QoKOS2hIX2m1Pct,Far Too Loud;Getsix;CRT Weekend,Death Ray,Death Ray,16,182068,False,0.63,0.955,7.0,-6.507,1.0,0.0664,0.00208,0.939,0.056,0.401,173.971,4.0,breakbeat,2022-09-30
6123,5Ep48oHY15dVOPwTRlqvoU,Noisia;NickBee,The Resonance II,Motion Blur - NickBee Remix,15,234418,False,0.752,0.76,10.0,-3.399,0.0,0.06,0.00703,0.872,0.104,0.128,171.987,4.0,breakbeat,2022-02-18
6124,4AsNpGu1XG9ps43JRbBORs,Bassnectar;Nibu,Underground Communication,Ridiculous Wobble,15,283293,False,0.569,0.946,11.0,-7.496,1.0,0.122,0.000108,0.742,0.11,0.229,104.96,4.0,breakbeat,2007-05-08
6125,57guwFVXSgdp0zBtyEx1DS,Ed Solo;Elijah MC,Ruffneck,Ruffneck - Reggae Mix,14,161828,False,0.887,0.641,8.0,-6.146,0.0,0.0633,0.162,1.01e-06,0.0563,0.842,87.5,4.0,breakbeat,2014-09-29
6126,1TQUhK0A8cMicGMTCAfjli,Aphrodite;Gail Mclean,Aphro Classics 2,I Wanted It More and More,14,349642,False,0.601,0.79,10.0,-3.367,0.0,0.046,0.00156,0.0602,0.17,0.321,168.0,4.0,breakbeat,2017-02-10
6127,1689JL5zMGthYrVhDI2CgP,DJ Icey;Rae Ann,Ride Mountain Ride,How Long (VIP Dub),14,182929,False,0.787,0.777,8.0,-4.744,1.0,0.0445,0.000478,0.854,0.105,0.711,128.007,4.0,breakbeat,2018-08-24
6128,2NXkqNCXItUKyj5aZiBou1,Ed Solo;Fak Scratch;Ganja Burn Fyah,Welcome To The Jungle: The Ultimate Jungle Cakes Drum & Bass Compilation,All That She Wants - Original Mix,14,269132,False,0.614,0.982,11.0,-3.346,1.0,0.0523,0.000239,0.00304,0.0392,0.75,173.057,4.0,breakbeat,2014-02-27
6129,71wZVQMJcxrZQxXmTKoxU8,Meat Katie;Christian J;Dylan Rhymes,Remixed,Turn Me Out - Dylan Rhymes Remix,14,424000,False,0.728,0.922,6.0,-4.435,1.0,0.103,0.000847,0.636,0.0873,0.684,131.968,4.0,breakbeat,2016-08-08
6130,0Sb0b4S2suGAhsuYnP4gj1,Datsik;Protohype,Encore,Zero,13,236571,True,0.599,0.96,1.0,-2.958,1.0,0.0599,0.000226,0.0997,0.0521,0.193,139.985,4.0,breakbeat,2014-08-19
6131,4ewtMhaOEX1eBoXhvJoIns,Ctrl-Z;Freestylers;Navigator;Datsik;Excision,Ruffneck 09,Ruffneck 09 - Excision & Datsik Remix,13,266269,False,0.782,0.831,0.0,-5.55,1.0,0.177,0.0114,0.168,0.263,0.209,140.073,4.0,breakbeat,2009-12-07
6132,5bdXzykQmyiUB91lqrNvOC,Freestylers;Pendulum;SirReal,Against the Grain Classics,Painkiller,43,332200,False,0.532,0.934,7.0,-4.663,1.0,0.0758,0.000627,0.000836,0.185,0.448,174.953,4.0,breakbeat,2010-05-07
6133,7tl3BwIQKlvRLsEOyOSwFl,Tayo,Laisse les parler - Single,Laisse les parler (Radio Edit),12,176030,False,0.738,0.95,9.0,-4.349,0.0,0.0746,0.0958,0.0,0.0652,0.768,128.045,4.0,breakbeat,2015-08-21
6134,2BeDNfCQGt0hmmHOC5Mdu3,Deekline;Ed Solo;General Levy,Have Some Fun,Have Some Fun - Club Mix,13,213945,False,0.62,0.961,1.0,-3.26,0.0,0.0546,0.00995,0.000724,0.309,0.518,175.032,4.0,breakbeat,2020-02-14
6135,2qJX7tKJrJYqfV4Qf2uPhh,Dub Pistols;General Jah Mikey,Addict,Chalice,13,249554,False,0.614,0.928,10.0,-4.834,0.0,0.0603,0.00941,0.000291,0.921,0.467,175.083,4.0,breakbeat,2020-10-16
6136,5au9uALlo4b2OQD6fKGp1V,Dub Pistols;Terry Hall,Running from the Thoughts,Running from the Thoughts,13,224150,False,0.848,0.777,10.0,-7.396,0.0,0.0358,0.0583,0.000535,0.0577,0.972,109.977,4.0,breakbeat,2008-08-25
6137,1ntP25clySM19SesaBvKPb,Aquasky;Master Blaster,2001 - 2003,Lords of Motion (Breaks Remix) [Aquasky Vs. Masterblaster],14,429200,False,0.767,0.914,5.0,-5.058,0.0,0.0424,0.0154,0.608,0.0777,0.929,138.044,4.0,breakbeat,2009
6138,5Op4Nab6c1K3iM7kLOq3DA,Freq Nasty;Phoebe One,Freq's Geeks & Mutilations,Boomin' Back Atcha,14,269000,False,0.762,0.677,9.0,-6.402,1.0,0.157,0.0831,0.000244,0.472,0.3,104.986,4.0,breakbeat,2019-10-11
6139,7sFZQngl4cV31KWChibiIv,Freestylers;RDX;Aphrodite,Rude Bwoy,Rude Bwoy - Aphrodite Remix,13,376853,False,0.698,0.959,9.0,-1.101,1.0,0.0467,0.000834,0.0365,0.222,0.388,87.997,4.0,breakbeat,2015-07-31
6140,1bjlHx98e4y2aNPsXAWs3w,Freestylers;Flux Pavilion,Bass Generation: The Ultimate Trap & Dubstep Collection,Cracks - Flux Pavilion Remix,13,281083,False,0.506,0.811,9.0,-7.641,0.0,0.053,0.000942,0.0187,0.121,0.412,140.045,4.0,breakbeat,2013-05-28
6141,7jf6Z36uFyJzZmhGMrhNi5,Deekline;Ed Solo;Ben Snow;Top Cat;Jappa,Bad Boys Remix,Bad Boys - Ben Snow & Jappa Remix,44,343636,False,0.733,0.91,4.0,-1.349,0.0,0.0439,0.174,0.256,0.111,0.296,87.995,4.0,breakbeat,2020-03-16
6142,3BE95i1ufWMoMJwpwDtkTo,Bassnectar;Jantsen;RD,Reflective (Part 3),Heavyweight Sound (feat. RD),39,278571,False,0.596,0.872,11.0,-2.616,1.0,0.0485,0.0044,0.0584,0.168,0.278,150.02,4.0,breakbeat,2018-08-24
6143,0QrltN7ttVb0HyF06KkJBq,Keith Mackenzie,Sunny Daze,Sunny Daze - Original Mix,11,200453,False,0.712,0.76,4.0,-7.147,0.0,0.052,0.000829,0.741,0.0635,0.698,126.016,4.0,breakbeat,2022-09-30
6144,0MF391cptMRWJwkIynqf5V,Bassnectar;Jantsen;Fashawn;Zion I,Noise vs Beauty,"Lost in the Crowd (feat. Fashawn, Zion I)",38,212571,False,0.659,0.941,1.0,-2.388,0.0,0.0434,0.000387,0.0,0.415,0.861,140.018,4.0,breakbeat,2014-06-24
6145,15GtcFOUylVrEnst3QKETu,Shade k;Vazteria X;Zona Breakbeat DJ's,Elixir,Elixir - Shade K Remix,12,213649,False,0.892,0.882,4.0,-4.303,0.0,0.257,0.000726,0.0027,0.0844,0.708,129.986,4.0,breakbeat,2016-10-31
6146,5X2RBFejNGxZdKpNVdJBEN,Bassnectar;Souleye;E-Note,Underground Communication,Amorphous Form,13,194226,False,0.607,0.925,1.0,-7.612,1.0,0.0992,0.00064,0.0416,0.374,0.681,168.108,4.0,breakbeat,2007-05-08
6147,2PIikRr4ATY2iTlUbRJglP,Bassnectar;Capital J,Cozza Frenzy,Are You Ready (ft. Capital J),14,171789,False,0.471,0.731,1.0,-6.222,1.0,0.0921,0.000248,0.731,0.195,0.667,94.511,4.0,breakbeat,2009-09-29
6148,38BkqQw3p2fwjkj09ZFeAv,Deibeat;Under This,You Make Me Feel Remixed,You Make Me Feel - Under This Remix,13,298181,False,0.575,0.995,4.0,-4.035,0.0,0.101,0.00389,0.916,0.024,0.0374,132.027,4.0,breakbeat,2021-04-05
6149,4mBrwbKUvi4qps8bvNECzp,Plump DJs;D.Butler;M. Yardley,Shifting Gears,Shifting Gears - Stanton Warrior Remix,13,379906,False,0.734,0.741,2.0,-7.904,1.0,0.0563,0.00128,0.691,0.597,0.372,130.003,4.0,breakbeat,2011-07-18
6150,24BVSsnFWbRkYSE7Rx5vbs,Huda Hudia;DJ Fixx,Breaks N Trap EP!,Ripped - Breaks Mix,12,247486,False,0.791,0.97,6.0,-2.534,1.0,0.101,0.000645,0.00176,0.273,0.684,128.016,4.0,breakbeat,2019-03-11
6151,1WMXCO3EQ92Io7a409DRUM,Deekline;Ed Solo;System,"Welcome To The Jungle, Vol. 5: The Ultimate Jungle Cakes Drum & Bass Compilation",Don't Smoke - Deekline & Ed Solo vs System Mix,13,286912,False,0.62,0.979,1.0,-3.78,1.0,0.0604,8.37e-05,0.897,0.0187,0.724,87.488,4.0,breakbeat,2017-07-17
6152,5zUSSrLL4DXztTcokuGpVq,A.Skillz;Krafty Kuts;Obi;Real Elements,Tricka Technology,Give You That (feat. Obi & Real Elements),12,247640,False,0.806,0.678,10.0,-7.359,0.0,0.194,0.0226,0.0,0.0544,0.908,94.004,4.0,breakbeat,2003-06-01
6153,5jKoDFWulMdsbPWir4PqKA,Stanton Warriors;Cause & Affect,Bounce,Bounce,13,350625,False,0.876,0.76,1.0,-7.807,1.0,0.167,0.0856,0.5,0.32,0.248,127.986,4.0,breakbeat,2016-05-26
6154,5b9xCw6wGJC130L33QXzUZ,Stanton Warriors;Jay Robinson;Them&Us,Bang,Bang,13,247036,False,0.726,0.943,0.0,-4.48,1.0,0.0671,0.00234,0.0839,0.196,0.51,128.025,4.0,breakbeat,2017-04-03
6155,2NjdIu2UeJSqo5EOPvHoxF,Stanton Warriors;Keith Thompson,Rise,Let Go,13,231693,False,0.601,0.849,4.0,-6.654,0.0,0.0338,0.00151,0.114,0.104,0.0781,126.99,4.0,breakbeat,2019-05-31
6156,5kq4cOYBKq6WKyooOwCJzo,Stanton Warriors;Ruby Goe;Hollywood Holt,Get Up,Get Up,13,262884,False,0.756,0.906,6.0,-4.07,0.0,0.0585,0.0338,0.00527,0.0813,0.931,130.029,4.0,breakbeat,2011-03-14
6157,2kTwwYqpfiUSnjW2EOTEkt,Stanton Warriors;Sian Evans;Huxley,Up2U,Up2U - Huxley Remix,13,161477,False,0.654,0.943,0.0,-6.538,0.0,0.0614,0.00292,0.131,0.0712,0.292,127.944,4.0,breakbeat,2019-05-24
6158,44KQQKeR6uAQSSmHAIxEyR,The Chemical Brothers;KOKOKO!,Eve Of Destruction (KOKOKO! Remix),Eve Of Destruction - KOKOKO! Remix,13,221262,False,0.82,0.919,4.0,-5.952,0.0,0.0861,0.291,0.861,0.126,0.369,94.511,3.0,breakbeat,2019-08-23
6159,0NJRfzA1C4lY12TF8g9pGa,Stanton Warriors;Danny Byrd,The One (Remixes) (feat. Laura Steel),The One (feat. Laura Steel) [Danny Byrd Remix],13,272000,False,0.619,0.938,8.0,-4.611,0.0,0.08,0.00517,0.716,0.0871,0.53,173.995,4.0,breakbeat,2015-08-24
6160,662yUOJybJvbZHHaQyN6FD,The Prodigy;The Glitch Mob,The Added Fat EP,Breathe - The Glitch Mob Remix,13,265333,False,0.574,0.786,10.0,-8.322,0.0,0.0681,0.0002,0.783,0.333,0.549,120.015,4.0,breakbeat,2012-12-03
6161,3LGzvEE5T2G4hZYUHjdsX7,Stanton Warriors;The Beatnuts;Neon Steve,Rise,Shake It Up (Neon Steve Remix) - Mixed,13,195503,False,0.802,0.82,2.0,-4.987,1.0,0.146,0.00591,0.0334,0.29,0.522,63.948,4.0,breakbeat,2019-05-31
6162,5hvUbSWZ5B7XwtjSp3xNit,The Chemical Brothers;Crookers,Kitsuné: Gildas & Masaya - Paris,The Salmon Dance - Crookers 'Wow' Mix,13,206746,False,0.743,0.867,1.0,-3.912,1.0,0.221,0.338,2.33e-05,0.418,0.67,124.247,4.0,breakbeat,2008-05-06
6163,560eluwgcEcAEUFk18fyWS,Bassnectar;Dorfex Bos,Reflective (Part 2),Other Worlds,41,309428,False,0.486,0.739,0.0,-4.694,1.0,0.0354,0.0175,0.0873,0.0674,0.0297,140.042,1.0,breakbeat,2017-12-01
6164,7lsZ0OZARZkukFyUBZJW3f,Freddy Fresh;Fatboy Slim,Badder Badder Schwing,Badder Badder Schwing,39,206200,False,0.593,0.993,6.0,-5.461,1.0,0.103,0.0618,0.783,0.164,0.474,150.367,4.0,breakbeat,2005-12-01
6165,49viJ9t6ifbJ856X3XN17Z,Bassnectar;Lafa Taylor,Noise vs Beauty,Don't Hate The 808 (feat. Lafa Taylor),36,197250,False,0.511,0.97,5.0,-2.299,1.0,0.0531,0.000337,1.39e-05,0.402,0.27,160.044,4.0,breakbeat,2014-06-24
6166,0aydCU0xpCEL3ooeK6AXn7,Krafty Kuts;Dubra,Start Rockin' EP,Step to This,11,231428,False,0.668,0.905,2.0,-3.089,1.0,0.0414,0.00234,0.47,0.343,0.482,112.026,4.0,breakbeat,2020-10-30
6167,3daEUkNk9pG9ziqwB2c1k5,Bassnectar;West Coast Lo-Fi,Cozza Frenzy,I Wish I Was A Hipster WCL-F Remix - West Coast Lo-Fi Remix,12,91826,False,0.58,0.642,6.0,-6.986,0.0,0.0647,0.357,0.785,0.0798,0.0504,115.0,4.0,breakbeat,2009-09-29
6168,6PhuDaTgDhiW5oVDUHgGFp,Orbital;Prof. Brian Cox,There Will Come a Time (We Will Die Remix),There Will Come a Time - We Will Die Remix Edit,12,250369,False,0.429,0.606,9.0,-6.626,0.0,0.0954,0.0011,8.67e-05,0.39,0.38,122.985,4.0,breakbeat,2018-11-22
6169,7eO3WrtdGkdgFWffQcTGCG,Krafty Kuts;Veronica Blacklace;King Gordy,Let's Ride,Money Controls Me,12,195205,False,0.749,0.756,9.0,-4.082,1.0,0.0368,0.0253,0.0,0.247,0.39,107.992,4.0,breakbeat,2012-06-04
6170,1TFbjTtl10IEperGkUCtoI,Dub Pistols;Cutty Ranks;Seanie T,Crazy Diamonds,Kingdom,12,292655,True,0.768,0.731,2.0,-5.811,1.0,0.144,0.0535,8.68e-05,0.109,0.355,144.993,4.0,breakbeat,2017-10-06
6171,1Th9XgLUoJ9Knmi92OLIwK,Orbital;Kareful,Monsters Exist (Deluxe),Tiny Foldable Cities (Kareful Remix) - Bonus Track,13,216813,False,0.691,0.655,9.0,-8.973,0.0,0.0603,0.0178,0.716,0.13,0.261,98.02,4.0,breakbeat,2018-09-14
6172,6GlgK0UurZQtZC0vZsWdCn,Freestylers;Kytami,Spread Love,Spread Love,12,298800,False,0.723,0.831,7.0,-7.059,1.0,0.0422,0.0052,0.297,0.117,0.287,127.996,4.0,breakbeat,2016-08-05
6173,69Uu1m95IP4LJCIupsyoy0,Dub Pistols;Darrison,Return of the Pistoleros,Ride with It,12,310776,False,0.501,0.939,7.0,-4.336,1.0,0.148,0.000318,0.418,0.621,0.539,173.036,4.0,breakbeat,2015-06-01
6174,75CiAMNTXMSwxABjofm8pT,Noisia;Mefjus,Concussion (Mefjus Remix),Concussion - Mefjus Remix,34,226046,False,0.607,0.98,1.0,-0.488,1.0,0.25,0.000282,0.841,0.566,0.396,172.039,4.0,breakbeat,2022-10-14
6175,2sts2nfTzf3EospO4SgRkF,DJ Fixx;Ondamike,Get In Front,Get In Front - Original Mix,12,240000,False,0.836,0.828,3.0,-2.91,0.0,0.0463,0.00226,0.00623,0.0976,0.503,130.005,4.0,breakbeat,2020-09-04
6176,1b72o2nV82LSCJxOZNeH7q,Curtis B;Agent K;Keith Mackenzie;DJ Fixx,Hit You Wit It,Hit You Wit It - KMFX Remix,11,217846,False,0.663,0.955,7.0,-3.944,1.0,0.0517,0.00172,0.3,0.122,0.663,129.979,4.0,breakbeat,2014-10-20
6177,2xETIuyVWAjWXFSbqngBYq,Rennie Pilgrem,Sp ace2feel,Sp ace2feel - Dub,11,322480,False,0.644,0.913,5.0,-8.782,0.0,0.0559,0.00656,0.883,0.0809,0.45,134.002,4.0,breakbeat,2021-06-04
6178,42K9hlQFTtleHh2bl9tHOX,Deekline;Trigga;David Boomah;Specimen A;Navigator,General Levy presents Welcome To The Jungle + Mix by Deekline & Ed Solo,Duppy Destroyers - Jungle Roller Mix,11,325517,False,0.595,0.943,6.0,-1.664,1.0,0.0448,0.0175,7.31e-05,0.0902,0.741,174.028,4.0,breakbeat,2020-02-21
6179,0E2o36l4hSgHKAzzd7aScp,Deekline;Manudigital;Queen Omega,Welcome To The Jungle - Gold (The Best Of Jungle Cakes) - DJ Mix,Don't Call Me Local - Mixed,12,176400,False,0.73,0.693,10.0,-8.105,0.0,0.198,0.00333,4.89e-05,0.362,0.248,87.477,4.0,breakbeat,2022-03-11
6180,7CkNtT4Ptb9cime7heim8c,Deekline;Gala Osborn,Pass Me The Rizla,Perfida - Original Mix,11,318171,False,0.58,0.958,7.0,-1.763,1.0,0.0421,3.08e-05,0.195,0.0535,0.298,175.023,4.0,breakbeat,2015-09-28
6181,71Ggh4EltjlpWvlxFDI1AT,Deekline;Specimen A;Deemas J,Get Lucky,Run The Dancehall - Edit,12,213103,False,0.679,0.817,10.0,-2.941,0.0,0.157,0.0286,0.0,0.213,0.654,173.801,4.0,breakbeat,2020-10-02
6182,2My8HJMPq6KVqX7lQvWD7Q,Deekline;Wizard;Stanton Warriors,"Back up, Coming Through Remixed",Handz Up - Stanton Warriors Remix,12,339000,False,0.72,0.836,7.0,-7.417,1.0,0.0497,7.5e-05,0.216,0.0831,0.188,131.891,4.0,breakbeat,2009-10-22
6183,5wKPS4u5ego0ybj9uItj8D,Beat Assassins;Raf MC;Phibes,Heavyweight Sound,Heavyweight Sound - Phibes Remix,11,320000,False,0.647,0.851,6.0,-1.955,1.0,0.0768,0.000278,0.0327,0.458,0.366,173.979,4.0,breakbeat,2019-10-04
6184,6PbhI4RX7jsbe8a8tHOwgi,Deekline;Ed Solo;General Levy;Benny Page,General Levy presents Welcome To The Jungle + Mix by Deekline & Ed Solo,VIP Sound - Benny Page Remix,11,250971,False,0.627,0.854,7.0,-4.58,1.0,0.0716,0.000943,0.000756,0.21,0.387,174.979,4.0,breakbeat,2020-02-21
6185,42h5WALTH1nM7XDKWQIH4D,Deekline;Specimen A;Navigator,Get Lucky,Bangarang - Edit,12,191034,False,0.513,0.97,1.0,-2.62,1.0,0.0673,0.00162,0.00305,0.0526,0.599,174.058,4.0,breakbeat,2020-10-02
6186,2YwZnJ1nlsP5gJA2NbxOy0,Deekline;Ed Solo;Benny Page,Junglist Workout (DJ Mix),Bam Bam - Benny Page & Deekline Remix - Mixed,12,120685,False,0.871,0.719,5.0,-6.124,1.0,0.0508,0.115,0.0,0.281,0.249,87.503,4.0,breakbeat,2021-01-01
6187,6RTjfgIjWqXIddHwiuI1aI,Deekline;Wizard;Beat Assassins,"Back up, Coming Through Remixed",Bounce and Rebound - Beat Assassins Remix,12,373923,False,0.709,0.904,10.0,-4.747,0.0,0.0481,0.00201,8.3e-05,0.367,0.634,135.005,4.0,breakbeat,2009-10-22
6188,4omTnIlasXfKz7orlmNb5Y,Rob Le Pitch;Tom Real;The Rogue Element,"Breakbeat Bass, Vol. 2",Twisted - Tom Real & Rogue Element Remix,12,426640,False,0.643,0.745,9.0,-6.953,0.0,0.0461,0.000122,0.648,0.0731,0.688,132.984,4.0,breakbeat,2013-07-22
6189,5seYL9BJHTiJFn2DGme0hN,Guau;MKII,Coffee,Coffee,12,273230,False,0.796,0.821,11.0,-8.416,0.0,0.0594,0.0501,0.8,0.0666,0.743,130.005,4.0,breakbeat,2022-08-19
6190,6YDsFyt28CSK0lLM3Qx2jN,Elite Force,Shockland,Loco,11,386854,False,0.55,0.963,2.0,-5.618,1.0,0.0426,5.06e-05,0.893,0.0837,0.635,135.006,4.0,breakbeat,2011-07-01
6191,0s4ngVbf20MY27THjcJGBr,Splitloop,Heavy Weight Breaks 3 (Part 2 of 3),Hot Rock Boy,11,447106,False,0.756,0.762,10.0,-7.316,0.0,0.0587,1.09e-05,0.895,0.0957,0.643,135.001,4.0,breakbeat,2004-11-29
6192,49DAdX2cwtxm1foRvWVujp,DJ Icey;Omega Squad,Rawk!,Rawk!,12,273230,False,0.801,0.898,5.0,-3.343,1.0,0.106,0.00139,0.934,0.673,0.561,129.97,4.0,breakbeat,2016-06-03
6193,61lebAsTPXxAujW84bQDax,Baymont Bross;Estela Amaya,A quien le bailo yo,A quien le bailo yo,12,262060,False,0.65,0.759,6.0,-5.095,0.0,0.0304,0.00898,0.0024,0.0858,0.425,135.03,4.0,breakbeat,2017-08-04
6194,2470dtedNuj7qAsGlFc5Xi,Ed Solo;Deekline;Gala Orsborn,General Levy presents Welcome To The Jungle + Mix by Deekline & Ed Solo,Champion Lover - Ed Solo 2020 Remix,12,250057,False,0.691,0.937,10.0,-3.71,0.0,0.138,0.000921,0.0238,0.2,0.839,174.172,4.0,breakbeat,2020-02-21
6195,1vAIcyl2gYJXV6fl2GYM7W,Baymont Bross;Mutantbreakz;Dj Bross,Funky Beats (Mutantbreakz & Dj Bross Remix),Funky Beats - Mutantbreakz & Dj Bross Remix,11,328222,False,0.652,0.96,7.0,-4.855,1.0,0.0487,0.000264,0.618,0.028,0.432,130.022,4.0,breakbeat,2021-10-29
6196,7p1xc61z9xPE1RIWyQtEbQ,Ed Solo;Skool Of Thought;Pat Powell,Random Acts of Kindness,Spin Round Stylee,12,192773,False,0.776,0.954,5.0,-2.298,0.0,0.122,0.222,0.0,0.325,0.789,126.004,4.0,breakbeat,2017-10-27
6197,2RQvipbSsfN61lCMtIdbVi,Ed Solo;Skool Of Thought;King Hydra,Random Acts of Kindness,When I Was a Yout - King Hydra Remix,12,252070,False,0.797,0.975,11.0,-6.999,0.0,0.0441,0.00426,0.265,0.302,0.785,132.027,4.0,breakbeat,2017-10-27
6198,0mhebwH7WAB2RQc6wW70zn,Ed Solo;Skool Of Thought;Darrison;Jesswah,Random Acts of Kindness,Love Your Life - Jesswah Remix,11,320624,False,0.921,0.755,4.0,-4.695,0.0,0.0843,0.0691,0.000617,0.0639,0.404,114.99,4.0,breakbeat,2017-10-27
6199,0bGJ14HHArD8n3FKqElIik,The Chemical Brothers;Boys Noize,Swoon,Swoon - Boys Noize Summer Remix,35,321174,False,0.573,0.857,2.0,-4.513,0.0,0.046,0.00667,0.26,0.0779,0.301,123.981,4.0,breakbeat,2010-05-09
6200,32mTPdXhQvtdF6ippeG6yy,The Prodigy;Barns Courtney,No Tourists,Give Me a Signal (feat. Barns Courtney),4,241379,False,0.351,0.941,5.0,-6.466,1.0,0.228,0.0832,0.00376,0.12,0.0389,128.023,4.0,breakbeat,2018-11-02
6201,0gVs47zrlTjARADeWA5kIC,Bassnectar;Excision;Mightyfools,Destroid - The Invasion Remixes,Destroid 6 Put it Down - Mightyfools Remix,11,261562,False,0.806,0.99,4.0,-3.574,1.0,0.233,0.00981,0.832,0.496,0.221,128.009,4.0,breakbeat,2014-05-26
6202,6SCLDZSPxSSHxvViSV8NgE,The Prodigy;Wonder,Voodoo People / Out of Space,Voodoo People - Wonder Remix,12,298080,False,0.778,0.61,1.0,-8.578,1.0,0.0593,0.13,0.0023,0.165,0.586,139.881,4.0,breakbeat,2005-10-03
6203,6SBJmVlitZnDiI6MyAgqiL,The Chemical Brothers;Lindstrøm;Prins Thomas,Swoon,Swoon - Lindstrom & Prins Thomas Remix / Edit,11,336146,False,0.837,0.479,2.0,-6.764,0.0,0.0519,0.0146,0.186,0.0626,0.77,119.97,4.0,breakbeat,2010-05-09
6204,7EujzMqThpXYXITVA442IN,Audio Bullys;Mr Fox;Roots Manuva,Generation,Made Like That,11,250693,False,0.525,0.926,4.0,-2.948,0.0,0.327,0.102,0.0,0.0861,0.497,91.278,4.0,breakbeat,2005-01-01
